country,trending_date,rolling_30d_avg_views
MX,2024-03-14,6148139.0
MX,2024-03-21,6039544.0
MX,2024-03-29,6144883.0
MX,2024-03-30,6429204.0
MX,2024-03-31,6317427.0
MX,2024-04-01,6333124.0
MX,2024-04-04,6181381.0
MX,2024-04-09,6222680.0
MX,2024-04-12,6052980.0
MX,2024-04-18,6430065.0
MX,2024-04-25,6512881.0
MX,2024-04-27,6655555.0
MX,2024-04-30,7661045.0
MX,2024-05-02,7679824.0
MX,2024-05-07,7226771.0
MX,2024-05-09,7397019.0
MX,2024-05-11,6816873.0
MX,2024-05-12,6249263.0
MX,2024-05-13,6430861.0
MX,2024-05-16,6458519.0
MX,2024-05-18,6463580.0
MX,2024-05-22,6546158.0
MX,2024-05-23,6501594.0
MX,2024-05-26,6216823.0
MX,2024-05-27,6166024.0
MX,2024-05-29,6376047.0
MX,2024-06-01,6566268.0
MX,2024-06-03,6559402.0
MX,2024-06-04,6503507.0
MX,2024-06-10,6509499.0
MX,2024-06-11,6223821.0
MX,2024-06-13,6432005.0
MX,2024-06-15,6656564.0
MX,2024-06-18,6427277.0
MX,2024-06-26,6487584.0
MX,2024-06-29,5882050.0
MX,2024-06-30,6919413.0
MX,2024-07-01,6727407.0
MX,2024-07-07,6525221.0
MX,2024-07-10,6167334.0
MX,2024-07-14,6114900.0
MX,2024-07-17,5982689.0
MX,2024-07-20,4823254.0
MX,2024-07-21,4708247.0
MX,2024-07-22,4980366.0
MX,2024-07-24,4809703.0
MX,2024-07-26,5203724.0
MX,2024-07-27,5308935.0
MX,2024-07-28,5105993.0
MX,2024-07-31,5224431.0
MX,2024-08-02,5235172.0
MX,2024-08-03,5326483.0
MX,2024-08-04,5363324.0
MX,2024-08-05,5112555.0
MX,2024-08-06,5150379.0
MX,2024-08-07,4991799.0
MX,2024-08-10,4895338.0
MX,2024-08-11,4859239.0
MX,2024-08-15,4950087.0
MX,2024-08-19,4901585.0
MX,2024-08-22,4887922.0
MX,2024-08-25,4846789.0
MX,2024-08-26,4812588.0
MX,2024-08-27,4800088.0
MX,2024-08-30,4715671.0
MX,2024-09-02,4759534.0
MX,2024-09-09,3878941.0
MX,2024-09-14,3871070.0
MX,2024-09-16,3918281.0
MX,2024-09-17,3895938.0
MX,2024-09-21,4284641.0
MX,2024-09-23,4343494.0
MX,2024-09-26,4321440.0
MX,2024-09-27,4379686.0
MX,2024-09-30,4231695.0
MX,2024-10-01,4243632.0
MX,2024-10-02,3848003.0
MX,2024-10-06,3897690.0
MX,2024-10-10,3929199.0
MX,2024-10-13,3961280.0
MX,2024-10-14,4190517.0
MX,2024-10-15,4632208.0
MX,2024-10-19,4696903.0
MX,2024-10-22,4836017.0
MX,2024-10-24,5180893.0
MX,2024-10-30,5089188.0
MX,2024-11-01,5196319.0
MX,2024-11-03,5151933.0
MX,2024-11-08,5233491.0
MX,2024-11-10,5250145.0
MX,2024-11-11,5401395.0
MX,2024-11-14,5253353.0
MX,2024-11-18,5065477.0
MX,2024-11-22,5186498.0
MX,2024-11-23,5399813.0
MX,2024-11-26,5252989.0
MX,2024-11-28,5906374.0
MX,2024-11-30,6030311.0
MX,2024-12-02,5960777.0
MX,2024-12-05,6009395.0
MX,2024-12-06,5601625.0
MX,2024-12-07,5659846.0
MX,2024-12-10,5931135.0
MX,2024-12-11,5901285.0
MX,2024-12-14,5925608.0
MX,2024-12-15,5914078.0
MX,2024-12-16,5961811.0
MX,2024-12-18,6150726.0
MX,2024-12-19,6152865.0
MX,2024-12-20,6819131.0
MX,2024-12-22,6734768.0
MX,2024-12-25,6411040.0
MX,2024-12-27,6358474.0
MX,2024-12-29,6218446.0
MX,2024-12-30,6083398.0
MX,2024-12-31,6200536.0
US,2022-01-04,8119610.0
US,2022-01-06,20548580.0
US,2022-01-07,15673213.0
US,2022-01-09,12674496.0
US,2022-01-15,10239496.0
US,2022-01-20,9121135.0
US,2022-01-21,8129003.0
US,2022-01-23,8017425.0
US,2022-01-24,7793429.0
US,2022-01-28,7034542.0
US,2022-01-29,6676738.0
US,2022-02-04,6301900.0
US,2022-02-05,6397391.0
US,2022-02-06,6132291.0
US,2022-02-13,6106836.0
US,2022-02-15,5899487.0
US,2022-02-17,5999366.0
US,2022-02-22,5740077.0
US,2022-02-23,6676112.0
US,2022-02-24,6671436.0
US,2022-02-27,6495027.0
US,2022-02-28,6411160.0
US,2022-03-05,6338572.0
US,2022-03-07,6477944.0
US,2022-03-11,6332650.0
US,2022-03-12,6651958.0
US,2022-03-13,6438142.0
US,2022-03-17,6289937.0
US,2022-03-18,6127053.0
US,2022-03-29,6356003.0
US,2022-03-30,6268142.0
US,2022-04-01,5302618.0
US,2022-04-05,5386225.0
US,2022-04-06,5466886.0
US,2022-04-10,5698637.0
US,2022-04-11,5604801.0
US,2022-04-14,5669630.0
US,2022-04-15,5476417.0
US,2022-04-16,5378466.0
US,2022-04-17,6497731.0
US,2022-04-20,6559206.0
US,2022-04-23,6756715.0
US,2022-04-24,7142310.0
US,2022-04-25,7482523.0
US,2022-05-05,7467202.0
US,2022-05-06,7393623.0
US,2022-05-07,7146490.0
US,2022-05-08,7180668.0
US,2022-05-11,6431621.0
US,2022-05-12,6375050.0
US,2022-05-14,6308549.0
US,2022-05-15,6212645.0
US,2022-05-16,6110262.0
US,2022-05-17,5825907.0
US,2022-05-23,5751546.0
US,2022-05-27,5341164.0
US,2022-05-28,5715107.0
US,2022-05-29,6036794.0
US,2022-06-01,6151101.0
US,2022-06-02,5774554.0
US,2022-06-04,5608310.0
US,2022-06-05,5674322.0
US,2022-06-10,5432366.0
US,2022-06-11,5494402.0
US,2022-06-14,5728990.0
US,2022-06-20,6110010.0
US,2022-06-26,6157034.0
US,2022-06-28,6186881.0
US,2022-06-29,6322783.0
US,2022-06-30,5834894.0
US,2022-07-02,5718500.0
US,2022-07-05,5942270.0
US,2022-07-07,5567304.0
US,2022-07-08,5213641.0
US,2022-07-09,5107423.0
US,2022-07-12,6382602.0
US,2022-07-13,6531173.0
US,2022-07-14,6671787.0
US,2022-07-15,6706620.0
US,2022-07-17,6745233.0
US,2022-07-20,6738659.0
US,2022-07-21,6903262.0
US,2022-07-23,7140406.0
US,2022-07-25,7170397.0
US,2022-07-26,7558545.0
US,2022-07-27,7744206.0
US,2022-07-28,7443460.0
US,2022-07-30,7175439.0
US,2022-08-03,7310416.0
US,2022-08-06,7328263.0
US,2022-08-07,7513946.0
US,2022-08-08,7451968.0
US,2022-08-13,8043821.0
US,2022-08-14,7785658.0
US,2022-08-17,7340615.0
US,2022-08-19,7174865.0
US,2022-08-20,7127043.0
US,2022-08-21,8242718.0
US,2022-08-25,8036926.0
US,2022-08-26,7541288.0
US,2022-08-30,7617863.0
US,2022-08-31,7364978.0
US,2022-09-01,7244052.0
US,2022-09-04,7288317.0
US,2022-09-07,7374269.0
US,2022-09-10,6333817.0
US,2022-09-13,6207700.0
US,2022-09-15,6084357.0
US,2022-09-17,6355822.0
US,2022-09-19,6983548.0
US,2022-09-23,7233087.0
US,2022-09-28,7338510.0
US,2022-09-29,7191956.0
US,2022-10-02,7239235.0
US,2022-10-05,7063233.0
US,2022-10-09,6892670.0
US,2022-10-11,7843512.0
US,2022-10-14,7753747.0
US,2022-10-18,7501362.0
US,2022-10-19,8051326.0
US,2022-10-20,8443268.0
US,2022-10-24,8376315.0
US,2022-11-04,7766305.0
US,2022-11-05,8182120.0
US,2022-11-09,8208957.0
US,2022-11-19,8131811.0
US,2022-11-28,8184533.0
US,2022-12-01,7017448.0
US,2022-12-02,7046900.0
US,2022-12-04,7000514.0
US,2022-12-05,7044197.0
US,2022-12-08,6831912.0
US,2022-12-09,6813221.0
US,2022-12-13,6854264.0
US,2022-12-14,6802146.0
US,2022-12-15,6732179.0
US,2022-12-17,6850857.0
US,2022-12-19,7128716.0
US,2022-12-22,6864102.0
US,2022-12-23,6124603.0
US,2022-12-24,5864933.0
US,2022-12-27,5560874.0
US,2022-12-29,5934365.0
US,2022-12-31,5879721.0
US,2023-01-01,5803768.0
US,2023-01-02,5844472.0
US,2023-01-07,5434654.0
US,2023-01-11,5600710.0
US,2023-01-12,5807663.0
US,2023-01-13,5242423.0
US,2023-01-14,4871744.0
US,2023-01-15,4846042.0
US,2023-01-17,4866186.0
US,2023-01-23,4579155.0
US,2023-01-24,4854781.0
US,2023-01-26,4957139.0
US,2023-01-28,4858660.0
US,2023-01-29,4851146.0
US,2023-01-30,4925062.0
US,2023-02-01,4979843.0
US,2023-02-03,5110981.0
US,2023-02-04,5182880.0
US,2023-02-06,5283875.0
US,2023-02-07,5342300.0
US,2023-02-10,5324979.0
US,2023-02-14,5223408.0
US,2023-02-16,5567120.0
US,2023-02-17,5216487.0
US,2023-02-18,5625615.0
US,2023-02-19,5900636.0
US,2023-02-28,5951940.0
US,2023-03-02,6018862.0
US,2023-03-05,5514858.0
US,2023-03-14,5565537.0
US,2023-03-16,5463072.0
US,2023-03-18,5414464.0
US,2023-03-21,5374530.0
US,2023-03-25,5188467.0
US,2023-03-28,5037836.0
US,2023-04-02,5013146.0
US,2023-04-07,4917525.0
US,2023-04-09,5204090.0
US,2023-04-10,5171322.0
US,2023-04-11,5255349.0
US,2023-04-16,5807496.0
US,2023-04-25,5711445.0
US,2023-04-26,5715341.0
US,2023-04-27,6045591.0
US,2023-04-28,6029766.0
US,2023-05-04,5933756.0
US,2023-05-05,5883471.0
US,2023-05-09,6040290.0
US,2023-05-13,6210649.0
US,2023-05-17,6008879.0
US,2023-05-22,6094852.0
US,2023-05-26,6102605.0
US,2023-05-28,5825444.0
US,2023-05-30,5845207.0
US,2023-06-01,5808525.0
US,2023-06-02,5564376.0
US,2023-06-10,5803194.0
US,2023-06-13,5719355.0
US,2023-06-14,5742743.0
US,2023-06-19,5798162.0
US,2023-06-21,5850612.0
US,2023-06-23,5932645.0
US,2023-07-05,5363696.0
US,2023-07-07,5364257.0
US,2023-07-11,5492401.0
US,2023-07-12,5608161.0
US,2023-07-19,5710966.0
US,2023-07-23,5545108.0
US,2023-07-24,5641892.0
US,2023-07-25,5430384.0
US,2023-07-27,4634843.0
US,2023-07-28,4520086.0
US,2023-08-07,4488421.0
US,2023-08-09,4585873.0
US,2023-08-20,4991575.0
US,2023-08-21,5040253.0
US,2023-08-22,6672072.0
US,2023-08-25,6488163.0
US,2023-08-27,6257878.0
US,2023-08-29,6417163.0
US,2023-09-04,6349993.0
US,2023-09-09,6678627.0
US,2023-09-10,6526798.0
US,2023-09-11,6614523.0
US,2023-09-12,6366986.0
US,2023-09-14,6324761.0
US,2023-09-16,6056392.0
US,2023-09-17,6116761.0
US,2023-09-18,6123305.0
US,2023-09-22,6274305.0
US,2023-09-24,6376580.0
US,2023-09-25,6604993.0
US,2023-10-08,6797091.0
US,2023-10-09,6805643.0
US,2023-10-15,6739941.0
US,2023-10-20,7023897.0
US,2023-10-21,6926704.0
US,2023-10-22,6780467.0
US,2023-10-27,6740749.0
US,2023-11-03,6981668.0
US,2023-11-14,6902191.0
US,2023-11-16,7358141.0
US,2023-11-19,7384888.0
US,2023-11-20,6999604.0
US,2023-11-22,6515391.0
US,2023-11-25,6623356.0
US,2023-11-26,4859904.0
US,2023-11-29,4837064.0
US,2023-12-01,4697412.0
US,2023-12-07,5033874.0
US,2023-12-09,4995424.0
US,2023-12-13,4663578.0
US,2023-12-14,4807421.0
US,2023-12-17,5512840.0
US,2023-12-18,5372267.0
US,2023-12-19,5420578.0
US,2023-12-21,5504228.0
US,2023-12-23,5491721.0
US,2023-12-26,6526521.0
US,2023-12-27,6312326.0
US,2023-12-29,6264849.0
US,2023-12-30,6060027.0
US,2024-01-01,6132928.0
US,2024-01-02,6146228.0
US,2024-01-05,6190485.0
US,2024-01-06,6036495.0
US,2024-01-09,6317505.0
US,2024-01-10,6580539.0
US,2024-01-12,6538127.0
US,2024-01-13,6537411.0
US,2024-01-18,6645759.0
US,2024-01-21,6424371.0
US,2024-01-22,8437861.0
US,2024-01-24,8489016.0
US,2024-01-30,8515372.0
US,2024-01-31,8416099.0
US,2024-02-03,8413349.0
US,2024-02-05,8459681.0
US,2024-02-06,8533709.0
US,2024-02-08,8035298.0
US,2024-02-10,8249066.0
US,2024-02-15,8240818.0
US,2024-02-16,8078264.0
US,2024-02-18,7337960.0
US,2024-02-19,7459485.0
US,2024-02-21,8013483.0
US,2024-03-06,7965107.0
US,2024-03-07,7953684.0
US,2024-03-11,7021353.0
US,2024-03-13,6978468.0
US,2024-03-19,6828793.0
US,2024-03-23,7120859.0
US,2024-03-24,6890313.0
US,2024-03-30,7085567.0
US,2024-04-04,7228877.0
US,2024-04-05,7067281.0
US,2024-04-06,6668628.0
US,2024-04-07,6544014.0
US,2024-04-10,6570235.0
US,2024-04-11,7283752.0
US,2024-04-12,7201059.0
US,2024-04-13,9214486.0
US,2024-04-14,8327133.0
US,2024-04-15,8629518.0
US,2024-04-18,9392116.0
US,2024-04-21,9493644.0
US,2024-04-22,9408298.0
US,2024-04-26,9399172.0
US,2024-04-27,9498612.0
US,2024-05-01,9759068.0
US,2024-05-06,9543824.0
US,2024-05-10,10036957.0
US,2024-05-12,10108366.0
US,2024-05-15,10058341.0
US,2024-05-16,10034859.0
US,2024-05-18,9641933.0
US,2024-05-22,9865980.0
US,2024-05-23,9998980.0
US,2024-05-29,9979825.0
US,2024-06-02,10076277.0
US,2024-06-04,10197587.0
US,2024-06-06,9893048.0
US,2024-06-08,9879536.0
US,2024-06-11,9749370.0
US,2024-06-23,9663987.0
US,2024-06-27,9602306.0
US,2024-06-29,9648473.0
US,2024-06-30,9843226.0
US,2024-07-02,10963361.0
US,2024-07-07,10075030.0
US,2024-07-08,10057351.0
US,2024-07-11,7788384.0
US,2024-07-13,6973101.0
US,2024-07-14,6636974.0
US,2024-07-15,5899742.0
US,2024-07-18,5693543.0
US,2024-07-26,5723280.0
US,2024-07-31,6034098.0
US,2024-08-03,6149399.0
US,2024-08-07,6081986.0
US,2024-08-09,6244303.0
US,2024-08-10,5737778.0
US,2024-08-12,5671602.0
US,2024-08-13,5655965.0
US,2024-08-23,7983886.0
US,2024-08-25,7732427.0
US,2024-08-26,7461997.0
US,2024-08-27,7945086.0
US,2024-08-28,8238757.0
US,2024-09-02,8184729.0
US,2024-09-03,8120167.0
US,2024-09-08,8089973.0
US,2024-09-10,8282055.0
US,2024-09-11,8653343.0
US,2024-09-15,8512421.0
US,2024-09-20,8468741.0
US,2024-09-25,8600388.0
US,2024-09-26,8343822.0
US,2024-09-27,7574057.0
US,2024-09-28,8185400.0
US,2024-09-29,8186377.0
US,2024-10-01,8277917.0
US,2024-10-03,7978416.0
US,2024-10-04,8093159.0
US,2024-10-08,8030692.0
US,2024-10-10,8291789.0
US,2024-10-11,8617970.0
US,2024-10-12,8297529.0
US,2024-10-17,8324688.0
US,2024-10-18,8682102.0
US,2024-10-22,8789900.0
US,2024-10-24,8855573.0
US,2024-10-28,8863068.0
US,2024-11-10,8889872.0
US,2024-11-14,6449720.0
US,2024-11-21,6431400.0
US,2024-11-24,6671467.0
US,2024-11-30,6183199.0
US,2024-12-02,5796583.0
US,2024-12-04,6091325.0
US,2024-12-05,6189175.0
US,2024-12-06,7385915.0
US,2024-12-17,7179420.0
US,2024-12-20,6812835.0
US,2024-12-21,6845274.0
US,2024-12-22,6890393.0
US,2024-12-23,6765295.0
US,2024-12-24,6675248.0
US,2024-12-25,6325243.0
US,2024-12-26,5691909.0
US,2024-12-27,5686535.0
US,2024-12-30,5660324.0
