video_id,trending_date,title,channel_title,category_id,category_name,publish_time,tags,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,description,country
8EaBsoaxAJz,2023-06-17,The Truth About 100 Fans,TED,27,Education,2023-06-12T09:00:00.000Z,youtube|climate change|trending|this experiment|surviving on $1|education|viral|learning a new language|eating only pizza,3725615,249317,4469,138865,False,False,Watch this video about history. Subscribe for more!,AU
fanAYFxScfW,2023-10-19,The Truth About Food,A24,1,Film & Animation,2023-10-18T04:03:00.000Z,youtube|film|trending|food|the government|this challenge|space|minecraft|viral|animation,13912790,452220,160303,73558,False,False,Watch this video about amazon. Subscribe for more!,DE
Q_pBaYLzp_L,2022-03-28,Rating Music With MrBeast,Vlad and Niki,22,People & Blogs,2022-03-04T17:33:00.000Z,the government|ai|money|people|living underground|trending|youtube|viral,859905,42893,8298,5867,False,False,Watch this video about music. Subscribe for more!,BR
mlwUr16Jejs,2024-01-04,We Tried YouTube So You Don't Have To,BLACKPINK,20,Gaming,2023-12-11T04:16:00.000Z,gaming|this experiment|music|coding an app|the government,22658480,1444478,182925,666075,False,False,Watch this video about the ocean. Subscribe for more!,MX
gmcPyFNLdoT,2023-10-22,I Spent 10 Days Breaking a World Record,Vox,27,Education,2023-10-18T03:33:00.000Z,coding an app|education|this experiment|science|building a house|tiktok,1994765,226964,10546,12157,False,False,Watch this video about 100 fans. Subscribe for more!,JP
RSBgYJGQIM7,2023-05-25,The REAL Reason Behind Music,MKBHD,23,Comedy,2023-05-06T20:11:00.000Z,famous youtubers|coding an app|viral|science|trending,4391161,415451,85148,110568,False,False,Watch this video about tiktok. Subscribe for more!,AU
6GKKgDjq4pq,2023-09-11,We Tried Famous YouTubers So You Don't Have To,Warner Music,10,Music,2023-09-10T09:14:00.000Z,youtube|music|trending|the internet|viral|swimming with sharks|building a house,3917044,380549,92600,132324,False,False,Watch this video about ai. Subscribe for more!,US
OdHuKuSjR-_,2024-06-08,Reacting To Science,Veritasium,28,Science & Technology,2024-05-25T03:55:00.000Z,the ocean|trending|science|viral|breaking a world record|youtube|famous youtubers|technology|the internet,11315384,1187524,263508,307620,False,False,Watch this video about the algorithm. Subscribe for more!,CA
KhAxmwPXkw0,2023-02-06,Reacting To History,Ellen,24,Entertainment,2023-01-19T19:47:00.000Z,entertainment|the ocean|music|trending|minecraft|living underground|viral|youtube,5282180,246285,59802,153002,True,False,Watch this video about space. Subscribe for more!,AU
-SQy5HqdmSr,2023-11-11,World's Most Dangerous Food,Saturday Night Live,23,Comedy,2023-11-04T23:34:00.000Z,viral|trending|surviving on $1|youtube|breaking a world record,1177047,111861,16680,31552,False,False,Watch this video about the government. Subscribe for more!,CA
wOp_GZO440b,2022-02-14,Building the Ocean From Scratch,GoodMythicalMorning,22,People & Blogs,2022-02-12T07:59:00.000Z,this experiment|people|blogs|trending|food|building a house|viral|ai|youtube,3235985,192023,15429,55456,False,False,Watch this video about the ocean. Subscribe for more!,MX
KkeIUl1jbu_,2023-02-19,How this Challenge Actually Works,NowThis News,25,News & Politics,2023-01-22T04:19:00.000Z,trending|politics|space|news|youtube|viral|the ocean|the government,6861638,760957,133672,191907,False,False,Watch this video about money. Subscribe for more!,GB
A_78oQmnl9C,2024-08-18,History Is Not What You Think,GoodMythicalMorning,22,People & Blogs,2024-07-26T20:23:00.000Z,building a house|blogs|tiktok|food|viral|trending|youtube,1238042,83425,6104,15994,False,False,Watch this video about 100 fans. Subscribe for more!,JP
ks6S5DPfGlL,2022-03-22,The REAL Reason Behind Science,NowThis News,25,News & Politics,2022-03-04T12:33:00.000Z,the government|politics|history|viral|famous youtubers|news|trending|youtube,773970,83929,15145,11614,False,False,Watch this video about music. Subscribe for more!,IN
3kjXdtU9sl5,2024-11-13,Why YouTube Changed Everything,Vice,25,News & Politics,2024-10-24T05:24:00.000Z,politics|swimming with sharks|the algorithm|viral|money,2189084,81189,19799,77703,False,False,Watch this video about 100 fans. Subscribe for more!,JP
Mvfg-ksQSKJ,2023-03-02,World's Rarest AI,BBC News,25,News & Politics,2023-02-28T05:09:00.000Z,learning a new language|ai|music|viral|politics|food|youtube,619159,21384,1101,15623,False,False,Watch this video about minecraft. Subscribe for more!,CA
iKHOFlNT_ab,2024-12-19,I Challenged this Experiment,A24,24,Entertainment,2024-12-16T15:46:00.000Z,trending|the internet|entertainment|the algorithm|youtube|viral|music,6570725,476634,163483,114231,False,False,Watch this video about climate change. Subscribe for more!,JP
17EEcijD35D,2022-08-22,100 vs 1: Climate Change Edition,Kurzgesagt,27,Education,2022-07-31T10:21:00.000Z,famous youtubers|living underground|the internet|viral|trending|education|swimming with sharks|youtube|coding an app|minecraft,991814,115061,20797,11694,False,False,Watch this video about this experiment. Subscribe for more!,IN
nthYX6CbEGm,2023-10-07,The REAL Reason Behind the Internet,TED,27,Education,2023-09-14T01:17:00.000Z,living underground|coding an app|education|viral|climate change,1118152,48935,13245,42797,False,False,Watch this video about youtube. Subscribe for more!,AU
t5umruChjra,2022-06-28,the Algorithm Is Not What You Think,MrBeast,24,Entertainment,2022-06-17T14:56:00.000Z,entertainment|the ocean|this challenge|trending|youtube|viral|swimming with sharks|amazon,985485,84651,8376,24848,False,True,Watch this video about tiktok. Subscribe for more!,IN
vmWZf7WKfZS,2024-03-13,Learning a New Language for 1000 Hours Straight,MKBHD,20,Gaming,2024-03-07T22:38:00.000Z,trending|the ocean|gaming|this experiment|viral|breaking a world record,36720773,3268607,429635,640661,False,False,Watch this video about space. Subscribe for more!,DE
JetDLppkEen,2022-12-16,Rating Famous YouTubers With a Billionaire,Jimmy Fallon,24,Entertainment,2022-12-06T11:38:00.000Z,the government|100 fans|famous youtubers|viral|youtube|entertainment|living underground|trending|eating only pizza|ai,6487016,392909,117691,56724,False,False,Watch this video about this experiment. Subscribe for more!,FR
QCsNCn4tYR6,2022-05-06,The REAL Reason Behind AI,Kurzgesagt,27,Education,2022-05-03T06:52:00.000Z,education|climate change|viral|amazon,342284,32687,6994,10781,False,False,Watch this video about 100 fans. Subscribe for more!,FR
y71j-QiebUF,2023-10-14,How the Ocean Actually Works,Universal Music,10,Music,2023-09-21T12:25:00.000Z,youtube|trending|music|eating only pizza|viral|science|breaking a world record|history,5118077,441427,63448,59307,False,False,Watch this video about famous youtubers. Subscribe for more!,BR
jU__XDf4fEV,2023-07-06,I Challenged this Experiment,ESPN,17,Sports,2023-06-22T17:36:00.000Z,trending|climate change|swimming with sharks|money|youtube|famous youtubers|sports|history|viral,5944403,186157,74642,173382,False,False,Watch this video about tiktok. Subscribe for more!,BR
qNrqVM6VQxl,2023-08-21,Reacting To the Government,Universal Music,1,Film & Animation,2023-07-26T23:39:00.000Z,ai|film|the internet|viral|youtube|the ocean|animation|trending,932564,30478,2652,30244,False,False,Watch this video about music. Subscribe for more!,US
yTEj3a7CR9R,2022-08-26,I Spent 3 Days Swimming with Sharks,DC,28,Science & Technology,2022-08-24T05:29:00.000Z,science|trending|youtube|technology|swimming with sharks|viral|surviving on $1|the internet,1403753,132816,26753,33182,False,False,Watch this video about the government. Subscribe for more!,DE
cNdM5nMh9fM,2022-05-20,How the Government Actually Works,Lofi Girl,1,Film & Animation,2022-05-19T13:06:00.000Z,trending|living underground|ai|surviving on $1|youtube|history|viral|film|this challenge,5164912,284853,95065,71360,False,False,Watch this video about this challenge. Subscribe for more!,AU
NgCqceUXbFP,2024-10-04,I Spent 1 Days Coding an App,Markiplier,20,Gaming,2024-09-04T06:39:00.000Z,climate change|eating only pizza|trending|famous youtubers|food|viral|gaming|youtube,3568735,110070,49873,71709,False,False,Watch this video about money. Subscribe for more!,IN
9fDXPlcymS5,2024-01-06,I Challenged AI,Sony Music,10,Music,2023-12-26T21:19:00.000Z,100 fans|money|music|famous youtubers|breaking a world record|viral|the ocean,5031852,583103,15981,119314,True,False,Watch this video about tiktok. Subscribe for more!,FR
jPE6cSildtY,2024-12-07,World's Largest Space,WWE,25,News & Politics,2024-11-22T21:55:00.000Z,politics|minecraft|science|viral|100 fans|news|youtube|swimming with sharks|trending|the internet,4252751,331436,98645,26752,False,False,Watch this video about tiktok. Subscribe for more!,MX
cg2NXbFalfP,2022-09-05,The REAL Reason Behind Money,Markiplier,20,Gaming,2022-08-27T04:48:00.000Z,trending|surviving on $1|climate change|viral|this challenge|the ocean|youtube,3715426,279923,42830,138951,False,False,Watch this video about ai. Subscribe for more!,AU
hj26Fk7dxnq,2023-04-28,Space Is Not What You Think,3Blue1Brown,27,Education,2023-04-21T03:33:00.000Z,the government|money|climate change|breaking a world record,1536657,126999,9211,10537,False,False,Watch this video about the internet. Subscribe for more!,CA
4j7DyiUO_mi,2022-07-20,Rating the Ocean With Strangers,WWE,17,Sports,2022-07-12T23:26:00.000Z,trending|100 fans|learning a new language|youtube|the government|sports,11050109,464836,135957,242597,False,False,Watch this video about money. Subscribe for more!,CA
7865Ac-UGBz,2024-08-05,Reacting To Money,Universal Music,10,Music,2024-07-27T00:46:00.000Z,science|eating only pizza|youtube|the ocean|building a house|viral,3038640,136079,34707,38846,False,False,Watch this video about famous youtubers. Subscribe for more!,MX
aOySHsWSNKn,2024-08-07,I Challenged TikTok,T-Series,10,Music,2024-07-13T04:55:00.000Z,history|youtube|tiktok|food|space|trending|viral|music,12268073,1314587,196822,363583,False,False,Watch this video about space. Subscribe for more!,BR
ewFHhTRIsNZ,2023-03-06,Rating History With MrBeast,Universal Music,10,Music,2023-02-09T23:48:00.000Z,ai|trending|breaking a world record|music,3864218,180597,66949,56804,False,False,Watch this video about youtube. Subscribe for more!,AU
o8PAvPuLS1C,2022-09-28,We Tried the Government So You Don't Have To,Gordon Ramsay,26,Howto & Style,2022-09-12T11:26:00.000Z,amazon|youtube|money|learning a new language|viral|style|trending|howto|music,1906438,93704,4786,67702,False,False,Watch this video about the ocean. Subscribe for more!,GB
xIkt6zFjDua,2022-09-17,Rating Money With Strangers,ESPN,19,Travel & Events,2022-09-02T08:23:00.000Z,the ocean|trending|history|living underground|events|travel|building a house|the internet|swimming with sharks,580438,13622,4995,9887,False,False,Watch this video about tiktok. Subscribe for more!,MX
uM86xj2xxsw,2023-03-31,World's Most Dangerous History,DC,23,Comedy,2023-03-05T08:12:00.000Z,comedy|youtube|viral|swimming with sharks|building a house,2632353,75647,34965,31076,False,False,Watch this video about the internet. Subscribe for more!,IN
ilyJc01tJDb,2022-07-01,I Spent 7 Days Learning a New Language,Universal Music,10,Music,2022-06-30T13:40:00.000Z,money|youtube|surviving on $1|amazon|viral|breaking a world record|space|music|living underground,26942430,2036346,486201,846895,False,False,Watch this video about this challenge. Subscribe for more!,BR
dxO9dsOemOW,2022-02-05,the Internet Is Not What You Think,WWE,17,Sports,2022-01-08T08:10:00.000Z,space|viral|sports|this challenge|swimming with sharks|youtube|music|building a house,4713116,311557,83133,82519,False,False,Watch this video about the government. Subscribe for more!,IN
6hibwSiC-H_,2023-01-21,The Truth About Space,BTS,15,Pets & Animals,2022-12-26T17:39:00.000Z,breaking a world record|the ocean|minecraft|amazon|eating only pizza|viral|pets,15776197,1423430,319656,309325,False,False,Watch this video about climate change. Subscribe for more!,MX
5lwf288wkGU,2023-06-03,Why Famous YouTubers Changed Everything,Dude Perfect,17,Sports,2023-06-01T02:19:00.000Z,sports|viral|the algorithm|youtube|the government|eating only pizza|minecraft|breaking a world record|amazon,12904940,1267743,297876,157298,False,False,Watch this video about food. Subscribe for more!,FR
UfFyDVR1oA-,2024-04-14,How Money Actually Works,BTS,10,Music,2024-04-10T10:07:00.000Z,music|trending|living underground|space|money|youtube|viral,7082612,492819,68488,106873,False,False,Watch this video about the government. Subscribe for more!,IN
rYPzEMzFrXg,2023-11-25,We Tried 100 Fans So You Don't Have To,Linus Tech Tips,28,Science & Technology,2023-11-18T19:54:00.000Z,viral|science|space|youtube|building a house|tiktok|technology|trending,14858112,710987,269286,376907,False,False,Watch this video about ai. Subscribe for more!,JP
8cB6yuyDcJ3,2023-02-18,We Tried Science So You Don't Have To,Ellen,24,Entertainment,2023-02-08T21:31:00.000Z,famous youtubers|coding an app|space|money|living underground|viral|food|youtube|the algorithm,4888006,265719,105738,117955,False,False,Watch this video about this experiment. Subscribe for more!,DE
vgwwwQpPL6e,2022-02-27,We Tried the Government So You Don't Have To,Vox,27,Education,2022-02-08T01:08:00.000Z,breaking a world record|trending|living underground|education|youtube|science|history|tiktok,3644402,343323,5997,131916,False,False,Watch this video about space. Subscribe for more!,BR
mO_e2nqtKZN,2023-02-26,Swimming with Sharks for 3 Hours Straight,5-Minute Crafts,26,Howto & Style,2023-02-15T15:32:00.000Z,ai|viral|music|youtube|amazon|science|money|minecraft,12462263,456900,102047,485155,False,False,Watch this video about the algorithm. Subscribe for more!,GB
OZ267UdmDpV,2024-11-23,Reacting To Science,T-Series,10,Music,2024-10-26T05:36:00.000Z,viral|minecraft|youtube|breaking a world record|music|surviving on $1|trending,7967842,815833,187359,114559,False,False,Watch this video about youtube. Subscribe for more!,CA
29Fb3fM35Ax,2024-06-12,I Challenged the Ocean,TED,27,Education,2024-05-29T20:57:00.000Z,space|living underground|viral|building a house|climate change|youtube,646896,64918,10873,7219,False,False,Watch this video about food. Subscribe for more!,CA
hIEprYjExtP,2022-12-25,The REAL Reason Behind 100 Fans,Smosh,2,Autos & Vehicles,2022-12-18T08:28:00.000Z,autos|eating only pizza|viral|vehicles|space|surviving on $1|youtube|trending,635498,16264,8771,18738,False,False,Watch this video about amazon. Subscribe for more!,CA
V7vB6gkqeAU,2023-10-12,Building YouTube From Scratch,Vlad and Niki,22,People & Blogs,2023-09-13T20:26:00.000Z,breaking a world record|people|youtube|surviving on $1|trending,5943508,166474,117128,132000,False,False,Watch this video about the ocean. Subscribe for more!,MX
mAl484o87PO,2023-10-17,The REAL Reason Behind Minecraft,Gordon Ramsay,26,Howto & Style,2023-10-02T15:55:00.000Z,viral|this experiment|style|tiktok|food|trending|youtube|howto,4314524,382899,89925,142308,False,False,Watch this video about money. Subscribe for more!,IN
0UmlYb_pCpL,2023-01-26,I Challenged YouTube,NBA,17,Sports,2022-12-29T08:18:00.000Z,viral|sports|food|minecraft|science|eating only pizza|trending|youtube|living underground,7928672,500543,47243,99463,False,False,Watch this video about this experiment. Subscribe for more!,US
4iuHjhci31V,2024-02-20,The REAL Reason Behind this Challenge,PewDiePie,24,Entertainment,2024-02-10T12:42:00.000Z,youtube|climate change|entertainment|the internet|science|trending|viral,6378927,293616,83499,239601,False,False,Watch this video about the government. Subscribe for more!,BR
